cell_id,cell_id,level1class,n_genes_by_counts,total_counts,label,n_genes,total_counts_mt,pct_counts_mt
1772067064_B04,1772067064_B04,pyramidal SS,6230,33053.0,pyramidal SS,6233,0.0,0.0
1772063063_E12,1772063063_E12,pyramidal SS,6253,32795.0,pyramidal SS,6253,0.0,0.0
1772067069_D10,1772067069_D10,pyramidal SS,4562,18665.0,pyramidal SS,4562,0.0,0.0
1772062109_B03,1772062109_B03,pyramidal SS,6156,25878.0,pyramidal SS,6156,0.0,0.0
1772067064_C09,1772067064_C09,pyramidal SS,7467,43288.0,pyramidal SS,7467,0.0,0.0
1772067064_D02,1772067064_D02,pyramidal SS,5591,27368.0,pyramidal SS,5591,0.0,0.0
1772067069_H10,1772067069_H10,pyramidal SS,5258,19581.0,pyramidal SS,5259,0.0,0.0
1772071017_G01,1772071017_G01,pyramidal SS,3906,12541.0,pyramidal SS,3908,0.0,0.0
1772067063_B02,1772067063_B02,pyramidal SS,6183,26926.0,pyramidal SS,6185,0.0,0.0
1772060240_A07,1772060240_A07,pyramidal SS,7153,34919.0,pyramidal SS,7153,0.0,0.0
1772067073_A01,1772067073_A01,pyramidal SS,5396,19833.0,pyramidal SS,5398,0.0,0.0
1772067064_B01,1772067064_B01,pyramidal SS,6389,29020.0,pyramidal SS,6389,0.0,0.0
1772067074_A06,1772067074_A06,pyramidal SS,5804,24435.0,pyramidal SS,5807,0.0,0.0
1772062116_B04,1772062116_B04,pyramidal SS,6432,25683.0,pyramidal SS,6432,0.0,0.0
1772071041_G09,1772071041_G09,pyramidal SS,6453,28666.0,pyramidal SS,6455,0.0,0.0
1772067069_B02,1772067069_B02,pyramidal SS,7071,42083.0,pyramidal SS,7071,0.0,0.0
1772067070_C01,1772067070_C01,pyramidal SS,3335,12921.0,pyramidal SS,3336,0.0,0.0
1772067070_A03,1772067070_A03,pyramidal SS,3610,14484.0,pyramidal SS,3610,0.0,0.0
1772071017_C06,1772071017_C06,pyramidal SS,5315,21848.0,pyramidal SS,5316,0.0,0.0
1772067064_B05,1772067064_B05,pyramidal SS,7040,38690.0,pyramidal SS,7040,0.0,0.0
1772067073_C12,1772067073_C12,pyramidal SS,7180,41186.0,pyramidal SS,7183,0.0,0.0
1772067064_C02,1772067064_C02,pyramidal SS,7402,42654.0,pyramidal SS,7402,0.0,0.0
1772067070_G11,1772067070_G11,pyramidal SS,5434,23602.0,pyramidal SS,5435,0.0,0.0
1772067074_F07,1772067074_F07,pyramidal SS,6202,30182.0,pyramidal SS,6202,0.0,0.0
1772067069_G06,1772067069_G06,pyramidal SS,6413,37822.0,pyramidal SS,6414,0.0,0.0
1772067070_F07,1772067070_F07,pyramidal SS,5330,24465.0,pyramidal SS,5330,0.0,0.0
1772071041_H11,1772071041_H11,pyramidal SS,5907,25555.0,pyramidal SS,5908,0.0,0.0
1772067066_A06,1772067066_A06,pyramidal SS,4755,17038.0,pyramidal SS,4755,0.0,0.0
1772071040_G08,1772071040_G08,pyramidal SS,5326,17734.0,pyramidal SS,5326,0.0,0.0
1772067064_G02,1772067064_G02,pyramidal SS,6389,29290.0,pyramidal SS,6390,0.0,0.0
1772071040_E01,1772071040_E01,pyramidal SS,5700,21029.0,pyramidal SS,5700,0.0,0.0
1772067070_F03,1772067070_F03,pyramidal SS,4479,16691.0,pyramidal SS,4480,0.0,0.0
1772067074_D05,1772067074_D05,pyramidal SS,5975,25550.0,pyramidal SS,5975,0.0,0.0
1772067069_G03,1772067069_G03,pyramidal SS,4930,19106.0,pyramidal SS,4930,0.0,0.0
1772067070_E11,1772067070_E11,pyramidal SS,4854,18629.0,pyramidal SS,4856,0.0,0.0
1772071017_D11,1772071017_D11,pyramidal SS,5900,31160.0,pyramidal SS,5900,0.0,0.0
1772071041_E12,1772071041_E12,pyramidal SS,4841,15114.0,pyramidal SS,4841,0.0,0.0
1772071041_F09,1772071041_F09,pyramidal SS,4849,17344.0,pyramidal SS,4849,0.0,0.0
1772071041_D09,1772071041_D09,pyramidal SS,4941,16164.0,pyramidal SS,4941,0.0,0.0
1772071041_H12,1772071041_H12,pyramidal SS,4419,14171.0,pyramidal SS,4420,0.0,0.0
1772067073_F08,1772067073_F08,pyramidal SS,5826,21375.0,pyramidal SS,5826,0.0,0.0
1772071041_D04,1772071041_D04,pyramidal SS,6441,29956.0,pyramidal SS,6442,0.0,0.0
1772071040_F05,1772071040_F05,pyramidal SS,6079,22566.0,pyramidal SS,6079,0.0,0.0
1772071041_E01,1772071041_E01,pyramidal SS,4189,14001.0,pyramidal SS,4190,0.0,0.0
1772071041_G07,1772071041_G07,pyramidal SS,4542,17002.0,pyramidal SS,4542,0.0,0.0
1772071041_G03,1772071041_G03,pyramidal SS,5568,19960.0,pyramidal SS,5568,0.0,0.0
1772071041_H09,1772071041_H09,pyramidal SS,4144,13506.0,pyramidal SS,4144,0.0,0.0
1772071041_G08,1772071041_G08,pyramidal SS,4475,15010.0,pyramidal SS,4475,0.0,0.0
1772067070_G08,1772067070_G08,pyramidal SS,3883,14042.0,pyramidal SS,3884,0.0,0.0
1772067064_F02,1772067064_F02,pyramidal SS,5654,20962.0,pyramidal SS,5654,0.0,0.0
1772067064_F01,1772067064_F01,pyramidal SS,6685,36480.0,pyramidal SS,6686,0.0,0.0
1772063063_H02,1772063063_H02,pyramidal SS,3547,9333.0,pyramidal SS,3547,0.0,0.0
1772063065_C11,1772063065_C11,pyramidal SS,2743,6553.0,pyramidal SS,2743,0.0,0.0
1772063071_G03,1772063071_G03,pyramidal SS,2429,7691.0,pyramidal SS,2430,0.0,0.0
1772063068_A01,1772063068_A01,pyramidal SS,3503,9555.0,pyramidal SS,3503,0.0,0.0
1772063071_E06,1772063071_E06,pyramidal SS,2310,9785.0,pyramidal SS,2310,0.0,0.0
1772071041_A04,1772071041_A04,pyramidal SS,5154,19671.0,pyramidal SS,5155,0.0,0.0
1772063068_B01,1772063068_B01,pyramidal SS,3365,8952.0,pyramidal SS,3365,0.0,0.0
1772063070_F03,1772063070_F03,pyramidal SS,4681,19569.0,pyramidal SS,4682,0.0,0.0
1772063063_G11,1772063063_G11,pyramidal SS,4850,19228.0,pyramidal SS,4850,0.0,0.0
1772063062_H11,1772063062_H11,pyramidal SS,3718,12636.0,pyramidal SS,3719,0.0,0.0
1772063077_D06,1772063077_D06,pyramidal SS,3115,8433.0,pyramidal SS,3115,0.0,0.0
1772071041_H10,1772071041_H10,pyramidal SS,3058,8364.0,pyramidal SS,3060,0.0,0.0
1772063064_D02,1772063064_D02,pyramidal SS,4539,14866.0,pyramidal SS,4540,0.0,0.0
1772067074_C05,1772067074_C05,pyramidal SS,4234,14961.0,pyramidal SS,4234,0.0,0.0
1772067066_B03,1772067066_B03,pyramidal SS,4965,17633.0,pyramidal SS,4965,0.0,0.0
1772063068_F11,1772063068_F11,pyramidal SS,2725,6803.0,pyramidal SS,2725,0.0,0.0
1772067070_D06,1772067070_D06,pyramidal SS,3888,13583.0,pyramidal SS,3888,0.0,0.0
1772067074_B09,1772067074_B09,pyramidal SS,4715,14336.0,pyramidal SS,4717,0.0,0.0
1772063077_D12,1772063077_D12,pyramidal SS,4175,13069.0,pyramidal SS,4177,0.0,0.0
1772067074_F03,1772067074_F03,pyramidal SS,4492,13872.0,pyramidal SS,4492,0.0,0.0
1772071041_C05,1772071041_C05,pyramidal SS,3892,12352.0,pyramidal SS,3893,0.0,0.0
1772067070_G12,1772067070_G12,pyramidal SS,3288,10529.0,pyramidal SS,3288,0.0,0.0
1772071041_A02,1772071041_A02,pyramidal SS,5116,19188.0,pyramidal SS,5116,0.0,0.0
1772067074_B01,1772067074_B01,pyramidal SS,5523,21614.0,pyramidal SS,5523,0.0,0.0
1772062115_G01,1772062115_G01,pyramidal SS,3689,9460.0,pyramidal SS,3689,0.0,0.0
1772067063_B12,1772067063_B12,pyramidal SS,4071,14822.0,pyramidal SS,4071,0.0,0.0
1772067063_H04,1772067063_H04,pyramidal SS,6834,30942.0,pyramidal SS,6834,0.0,0.0
1772067073_G09,1772067073_G09,pyramidal SS,4999,15124.0,pyramidal SS,4999,0.0,0.0
1772067069_E04,1772067069_E04,pyramidal SS,4768,21038.0,pyramidal SS,4769,0.0,0.0
1772067073_C04,1772067073_C04,pyramidal SS,5615,24014.0,pyramidal SS,5615,0.0,0.0
1772063071_H01,1772063071_H01,pyramidal SS,2881,9610.0,pyramidal SS,2881,0.0,0.0
1772063065_A10,1772063065_A10,pyramidal SS,3156,7640.0,pyramidal SS,3157,0.0,0.0
1772063068_D04,1772063068_D04,pyramidal SS,3526,11267.0,pyramidal SS,3527,0.0,0.0
1772067069_F05,1772067069_F05,pyramidal SS,4005,17130.0,pyramidal SS,4005,0.0,0.0
1772063068_F07,1772063068_F07,pyramidal SS,4481,15037.0,pyramidal SS,4483,0.0,0.0
1772063068_A02,1772063068_A02,pyramidal SS,3326,8798.0,pyramidal SS,3326,0.0,0.0
1772063063_E04,1772063063_E04,pyramidal SS,5827,23215.0,pyramidal SS,5828,0.0,0.0
1772063065_F02,1772063065_F02,pyramidal SS,3810,11034.0,pyramidal SS,3810,0.0,0.0
1772067074_F12,1772067074_F12,pyramidal SS,4640,14639.0,pyramidal SS,4640,0.0,0.0
1772067064_A01,1772067064_A01,pyramidal SS,3207,10275.0,pyramidal SS,3208,0.0,0.0
1772063064_B11,1772063064_B11,pyramidal SS,4604,15296.0,pyramidal SS,4605,0.0,0.0
1772062128_E10,1772062128_E10,pyramidal SS,2389,8672.0,pyramidal SS,2389,0.0,0.0
1772063065_F03,1772063065_F03,pyramidal SS,3216,7906.0,pyramidal SS,3216,0.0,0.0
1772060224_B06,1772060224_B06,pyramidal SS,3902,10685.0,pyramidal SS,3902,0.0,0.0
1772071041_H05,1772071041_H05,pyramidal SS,3706,9553.0,pyramidal SS,3706,0.0,0.0
1772062109_E06,1772062109_E06,pyramidal SS,4711,14352.0,pyramidal SS,4712,0.0,0.0
1772071040_G09,1772071040_G09,pyramidal SS,4594,13510.0,pyramidal SS,4594,0.0,0.0
1772071041_E10,1772071041_E10,pyramidal SS,2861,7863.0,pyramidal SS,2862,0.0,0.0
1772062128_D07,1772062128_D07,pyramidal SS,3533,14731.0,pyramidal SS,3533,0.0,0.0
1772062128_D10,1772062128_D10,pyramidal SS,3650,15554.0,pyramidal SS,3651,0.0,0.0
1772063078_B12,1772063078_B12,pyramidal SS,3207,9141.0,pyramidal SS,3207,0.0,0.0
1772071041_A06,1772071041_A06,pyramidal SS,3266,9098.0,pyramidal SS,3266,0.0,0.0
1772060240_F12,1772060240_F12,pyramidal SS,3590,9419.0,pyramidal SS,3590,0.0,0.0
1772063065_D04,1772063065_D04,pyramidal SS,3043,7252.0,pyramidal SS,3043,0.0,0.0
1772062116_B11,1772062116_B11,pyramidal SS,2764,5942.0,pyramidal SS,2764,0.0,0.0
1772063078_A04,1772063078_A04,pyramidal SS,2728,7190.0,pyramidal SS,2728,0.0,0.0
1772063068_D03,1772063068_D03,pyramidal SS,4196,12771.0,pyramidal SS,4196,0.0,0.0
1772062128_D12,1772062128_D12,pyramidal SS,2056,6802.0,pyramidal SS,2056,0.0,0.0
1772063070_E01,1772063070_E01,pyramidal SS,4495,14846.0,pyramidal SS,4495,0.0,0.0
1772062116_G05,1772062116_G05,pyramidal SS,5828,22849.0,pyramidal SS,5828,0.0,0.0
1772063068_H12,1772063068_H12,pyramidal SS,3113,7023.0,pyramidal SS,3114,0.0,0.0
1772063070_B11,1772063070_B11,pyramidal SS,3693,9336.0,pyramidal SS,3693,0.0,0.0
1772071041_A05,1772071041_A05,pyramidal SS,5034,17818.0,pyramidal SS,5036,0.0,0.0
1772060240_H05,1772060240_H05,pyramidal SS,4844,15627.0,pyramidal SS,4844,0.0,0.0
1772063065_F04,1772063065_F04,pyramidal SS,4618,14293.0,pyramidal SS,4619,0.0,0.0
1772063065_G10,1772063065_G10,pyramidal SS,3922,10414.0,pyramidal SS,3922,0.0,0.0
1772067074_D10,1772067074_D10,pyramidal SS,3721,10448.0,pyramidal SS,3722,0.0,0.0
1772071040_B12,1772071040_B12,pyramidal SS,4604,17839.0,pyramidal SS,4604,0.0,0.0
1772063065_D12,1772063065_D12,pyramidal SS,3446,10534.0,pyramidal SS,3446,0.0,0.0
1772063065_B02,1772063065_B02,pyramidal SS,3820,11689.0,pyramidal SS,3820,0.0,0.0
1772067074_F10,1772067074_F10,pyramidal SS,5184,17397.0,pyramidal SS,5185,0.0,0.0
1772060224_H02,1772060224_H02,pyramidal SS,5086,17383.0,pyramidal SS,5086,0.0,0.0
1772063068_E06,1772063068_E06,pyramidal SS,3350,9245.0,pyramidal SS,3350,0.0,0.0
1772071041_B01,1772071041_B01,pyramidal SS,3483,8964.0,pyramidal SS,3483,0.0,0.0
1772060226_F11,1772060226_F11,pyramidal SS,3928,12854.0,pyramidal SS,3930,0.0,0.0
1772067069_C08,1772067069_C08,pyramidal SS,7367,28520.0,pyramidal SS,7369,0.0,0.0
1772063065_C08,1772063065_C08,pyramidal SS,3952,11425.0,pyramidal SS,3952,0.0,0.0
1772062116_A06,1772062116_A06,pyramidal SS,5432,20016.0,pyramidal SS,5432,0.0,0.0
1772063061_A05,1772063061_A05,pyramidal SS,4144,16241.0,pyramidal SS,4144,0.0,0.0
1772063068_F02,1772063068_F02,pyramidal SS,3560,10034.0,pyramidal SS,3560,0.0,0.0
1772060240_D06,1772060240_D06,pyramidal SS,4723,15576.0,pyramidal SS,4723,0.0,0.0
1772063063_D11,1772063063_D11,pyramidal SS,5197,20385.0,pyramidal SS,5198,0.0,0.0
1772062115_C11,1772062115_C11,pyramidal SS,5660,20940.0,pyramidal SS,5660,0.0,0.0
1772071041_C10,1772071041_C10,pyramidal SS,4188,13852.0,pyramidal SS,4188,0.0,0.0
1772060225_C12,1772060225_C12,pyramidal SS,3572,10193.0,pyramidal SS,3572,0.0,0.0
1772063068_G11,1772063068_G11,pyramidal SS,3472,10593.0,pyramidal SS,3472,0.0,0.0
1772067069_C05,1772067069_C05,pyramidal SS,3416,13991.0,pyramidal SS,3418,0.0,0.0
1772063065_C09,1772063065_C09,pyramidal SS,3437,8867.0,pyramidal SS,3437,0.0,0.0
1772063065_E02,1772063065_E02,pyramidal SS,3475,8689.0,pyramidal SS,3475,0.0,0.0
1772063068_G10,1772063068_G10,pyramidal SS,2818,6228.0,pyramidal SS,2819,0.0,0.0
1772067073_B04,1772067073_B04,pyramidal SS,4761,15476.0,pyramidal SS,4761,0.0,0.0
1772067074_D08,1772067074_D08,pyramidal SS,3984,11572.0,pyramidal SS,3984,0.0,0.0
1772071040_H01,1772071040_H01,pyramidal SS,3814,11806.0,pyramidal SS,3814,0.0,0.0
1772063062_F07,1772063062_F07,pyramidal SS,5601,24289.0,pyramidal SS,5602,0.0,0.0
1772062113_E01,1772062113_E01,pyramidal SS,4265,11708.0,pyramidal SS,4272,0.0,0.0
1772063071_E07,1772063071_E07,pyramidal SS,2780,10648.0,pyramidal SS,2781,0.0,0.0
1772063065_D02,1772063065_D02,pyramidal SS,3662,9233.0,pyramidal SS,3662,0.0,0.0
1772063071_C08,1772063071_C08,pyramidal SS,2767,8724.0,pyramidal SS,2768,0.0,0.0
1772063062_F05,1772063062_F05,pyramidal SS,2972,8094.0,pyramidal SS,2972,0.0,0.0
1772063068_A06,1772063068_A06,pyramidal SS,3159,7782.0,pyramidal SS,3159,0.0,0.0
1772066104_F10,1772066104_F10,pyramidal SS,3499,7944.0,pyramidal SS,3500,0.0,0.0
1772058177_G10,1772058177_G10,pyramidal SS,3842,18416.0,pyramidal SS,3843,0.0,0.0
1772063068_H01,1772063068_H01,pyramidal SS,3175,7884.0,pyramidal SS,3175,0.0,0.0
1772067073_F10,1772067073_F10,pyramidal SS,4764,15355.0,pyramidal SS,4764,0.0,0.0
1772063062_C04,1772063062_C04,pyramidal SS,4385,13277.0,pyramidal SS,4385,0.0,0.0
1772062109_A11,1772062109_A11,pyramidal SS,3806,9924.0,pyramidal SS,3806,0.0,0.0
1772063068_C10,1772063068_C10,pyramidal SS,3435,8994.0,pyramidal SS,3435,0.0,0.0
1772063068_G04,1772063068_G04,pyramidal SS,2907,6980.0,pyramidal SS,2907,0.0,0.0
1772063065_A03,1772063065_A03,pyramidal SS,3051,7443.0,pyramidal SS,3052,0.0,0.0
1772062128_A09,1772062128_A09,pyramidal SS,3302,12857.0,pyramidal SS,3302,0.0,0.0
1772063071_F08,1772063071_F08,pyramidal SS,2773,8689.0,pyramidal SS,2773,0.0,0.0
1772067058_G11,1772067058_G11,pyramidal CA1,6241,27434.0,pyramidal CA1,6246,0.0,0.0
1772071015_D07,1772071015_D07,pyramidal SS,6396,30883.0,pyramidal SS,6396,0.0,0.0
1772071015_D08,1772071015_D08,pyramidal SS,6919,40725.0,pyramidal SS,6920,0.0,0.0
1772067054_G11,1772067054_G11,pyramidal CA1,3149,11128.0,pyramidal CA1,3149,0.0,0.0
1772067064_A12,1772067064_A12,pyramidal SS,5355,18863.0,pyramidal SS,5355,0.0,0.0
1772067066_C03,1772067066_C03,pyramidal SS,4512,18666.0,pyramidal SS,4512,0.0,0.0
1772066095_D06,1772066095_D06,pyramidal CA1,5509,24433.0,pyramidal CA1,5509,0.0,0.0
1772062109_F09,1772062109_F09,pyramidal SS,5563,18471.0,pyramidal SS,5564,0.0,0.0
1772067082_D08,1772067082_D08,pyramidal CA1,3485,9763.0,pyramidal CA1,3485,0.0,0.0
1772060224_C03,1772060224_C03,pyramidal SS,3221,8344.0,pyramidal SS,3221,0.0,0.0
1772071040_H03,1772071040_H03,pyramidal SS,3110,8140.0,pyramidal SS,3110,0.0,0.0
1772067059_E04,1772067059_E04,pyramidal CA1,6071,26803.0,pyramidal CA1,6071,0.0,0.0
1772067058_C12,1772067058_C12,pyramidal CA1,4260,13068.0,pyramidal CA1,4260,0.0,0.0
1772066073_C01,1772066073_C01,pyramidal CA1,4460,16311.0,pyramidal CA1,4461,0.0,0.0
1772067076_A05,1772067076_A05,pyramidal CA1,4859,15119.0,pyramidal CA1,4872,0.0,0.0
1772067059_A05,1772067059_A05,pyramidal CA1,5935,22547.0,pyramidal CA1,5938,0.0,0.0
1772067082_B12,1772067082_B12,pyramidal CA1,3700,8780.0,pyramidal CA1,3700,0.0,0.0
1772066100_D12,1772066100_D12,pyramidal CA1,4161,13596.0,pyramidal CA1,4163,0.0,0.0
1772067076_C01,1772067076_C01,pyramidal CA1,5055,14995.0,pyramidal CA1,5070,0.0,0.0
1772067082_F05,1772067082_F05,pyramidal CA1,3656,8938.0,pyramidal CA1,3656,0.0,0.0
1772067082_C10,1772067082_C10,pyramidal CA1,4343,12429.0,pyramidal CA1,4344,0.0,0.0
1772067082_G07,1772067082_G07,pyramidal CA1,3998,12219.0,pyramidal CA1,3998,0.0,0.0
1772066098_B05,1772066098_B05,pyramidal CA1,4217,13262.0,pyramidal CA1,4217,0.0,0.0
1772066097_H07,1772066097_H07,pyramidal CA1,4929,14964.0,pyramidal CA1,4930,0.0,0.0
1772066102_F02,1772066102_F02,pyramidal CA1,5730,20561.0,pyramidal CA1,5731,0.0,0.0
1772063062_D03,1772063062_D03,pyramidal SS,3746,11321.0,pyramidal SS,3746,0.0,0.0
1772067064_A11,1772067064_A11,pyramidal SS,7411,40673.0,pyramidal SS,7411,0.0,0.0
1772067073_E06,1772067073_E06,pyramidal SS,6162,33126.0,pyramidal SS,6162,0.0,0.0
1772071040_F10,1772071040_F10,pyramidal SS,5498,17469.0,pyramidal SS,5500,0.0,0.0
1772071040_D11,1772071040_D11,pyramidal SS,4305,16460.0,pyramidal SS,4305,0.0,0.0
1772062116_B02,1772062116_B02,pyramidal SS,5361,18403.0,pyramidal SS,5361,0.0,0.0
1772071041_D08,1772071041_D08,pyramidal SS,4651,17709.0,pyramidal SS,4651,0.0,0.0
1772067064_G12,1772067064_G12,pyramidal SS,5030,19038.0,pyramidal SS,5031,0.0,0.0
1772062109_E09,1772062109_E09,pyramidal SS,6380,25772.0,pyramidal SS,6381,0.0,0.0
1772067074_A02,1772067074_A02,pyramidal SS,4951,17687.0,pyramidal SS,4952,0.0,0.0
1772067074_C04,1772067074_C04,pyramidal SS,5307,19820.0,pyramidal SS,5307,0.0,0.0
1772071040_F06,1772071040_F06,pyramidal SS,6226,32743.0,pyramidal SS,6231,0.0,0.0
1772067074_G06,1772067074_G06,pyramidal SS,6067,31134.0,pyramidal SS,6067,0.0,0.0
1772067063_B09,1772067063_B09,pyramidal SS,5230,17179.0,pyramidal SS,5230,0.0,0.0
1772071041_F02,1772071041_F02,pyramidal SS,4882,17323.0,pyramidal SS,4884,0.0,0.0
1772067073_B06,1772067073_B06,pyramidal SS,5880,25394.0,pyramidal SS,5881,0.0,0.0
1772067073_G04,1772067073_G04,pyramidal SS,6089,27897.0,pyramidal SS,6089,0.0,0.0
1772067070_B11,1772067070_B11,pyramidal SS,4084,16242.0,pyramidal SS,4086,0.0,0.0
1772062111_H10,1772062111_H10,pyramidal SS,3852,13657.0,pyramidal SS,3852,0.0,0.0
1772067063_A01,1772067063_A01,pyramidal SS,4462,14018.0,pyramidal SS,4462,0.0,0.0
1772071040_A11,1772071040_A11,pyramidal SS,5737,22433.0,pyramidal SS,5738,0.0,0.0
1772071041_E04,1772071041_E04,pyramidal SS,5645,25867.0,pyramidal SS,5645,0.0,0.0
1772062118_B11,1772062118_B11,pyramidal SS,4181,12741.0,pyramidal SS,4181,0.0,0.0
1772067070_G04,1772067070_G04,pyramidal SS,3619,12622.0,pyramidal SS,3619,0.0,0.0
1772071040_E02,1772071040_E02,pyramidal SS,5717,22689.0,pyramidal SS,5719,0.0,0.0
1772071041_D11,1772071041_D11,pyramidal SS,3993,14215.0,pyramidal SS,3995,0.0,0.0
1772071040_B06,1772071040_B06,pyramidal SS,5282,19815.0,pyramidal SS,5283,0.0,0.0
1772067070_H11,1772067070_H11,pyramidal SS,3533,13293.0,pyramidal SS,3533,0.0,0.0
1772063071_C01,1772063071_C01,pyramidal SS,2623,8846.0,pyramidal SS,2623,0.0,0.0
1772062111_B01,1772062111_B01,pyramidal SS,3731,12190.0,pyramidal SS,3731,0.0,0.0
1772063068_C01,1772063068_C01,pyramidal SS,3877,10381.0,pyramidal SS,3877,0.0,0.0
1772060240_B10,1772060240_B10,pyramidal SS,3437,8612.0,pyramidal SS,3437,0.0,0.0
1772060240_B01,1772060240_B01,pyramidal SS,2850,6727.0,pyramidal SS,2850,0.0,0.0
1772066096_B04,1772066096_B04,pyramidal CA1,3384,8903.0,pyramidal CA1,3384,0.0,0.0
1772060225_E01,1772060225_E01,pyramidal SS,3053,7692.0,pyramidal SS,3053,0.0,0.0
1772063077_C12,1772063077_C12,pyramidal SS,3125,9250.0,pyramidal SS,3125,0.0,0.0
1772063065_F01,1772063065_F01,pyramidal SS,3132,7413.0,pyramidal SS,3132,0.0,0.0
1772062115_D01,1772062115_D01,pyramidal SS,2991,7440.0,pyramidal SS,2991,0.0,0.0
1772062118_A01,1772062118_A01,pyramidal SS,2888,7582.0,pyramidal SS,2889,0.0,0.0
1772063065_A01,1772063065_A01,pyramidal SS,3706,10835.0,pyramidal SS,3706,0.0,0.0
1772067070_D10,1772067070_D10,pyramidal SS,2432,8741.0,pyramidal SS,2432,0.0,0.0
1772071040_A01,1772071040_A01,pyramidal SS,3585,11933.0,pyramidal SS,3585,0.0,0.0
1772063068_B10,1772063068_B10,pyramidal SS,2634,6126.0,pyramidal SS,2634,0.0,0.0
1772067066_G02,1772067066_G02,pyramidal SS,3739,11591.0,pyramidal SS,3740,0.0,0.0
1772063077_G04,1772063077_G04,pyramidal SS,4091,11200.0,pyramidal SS,4092,0.0,0.0
1772063071_E01,1772063071_E01,pyramidal SS,3134,11329.0,pyramidal SS,3134,0.0,0.0
1772067070_D05,1772067070_D05,pyramidal SS,2582,7313.0,pyramidal SS,2584,0.0,0.0
1772062111_H11,1772062111_H11,pyramidal SS,3826,15136.0,pyramidal SS,3827,0.0,0.0
1772071041_B12,1772071041_B12,pyramidal SS,5224,19982.0,pyramidal SS,5224,0.0,0.0
